-3.122877478599548340e-01,-2.024001359939575195e+00,5.813585966825485229e-02,-6.900712251663208008e-01,3.771807849407196045e-01,9.414907693862915039e-01,7.204382419586181641e-01,1.009428501129150391e+00,1.655777573585510254e+00,4.720764458179473877e-01
1.029590591788291931e-01,1.114247202873229980e+00,-5.217500329017639160e-01,2.159478962421417236e-01,7.097727060317993164e-02,5.022491216659545898e-01,-1.908209323883056641e+00,1.058345675468444824e+00,1.452209949493408203e+00,-1.148095577955245972e-01
9.679946899414062500e-01,-3.330728709697723389e-01,-7.143375873565673828e-01,-8.963251113891601562e-02,-6.998939514160156250e-01,1.417877912521362305e+00,1.146104335784912109e+00,1.860374808311462402e+00,8.609177470207214355e-01,-3.018158972263336182e-01
-6.140022277832031250e-01,-3.631102144718170166e-01,5.418084859848022461e-01,2.117766439914703369e-02,-2.887368798255920410e-01,-1.147922515869140625e+00,-8.969357013702392578e-01,3.204439580440521240e-01,-9.287528991699218750e-01,1.161925077438354492e+00
-5.060787200927734375e-01,-2.823576450347900391e+00,5.242602229118347168e-01,1.389570116996765137e+00,-8.784120082855224609e-01,3.859005570411682129e-01,6.278735399246215820e-01,5.684523582458496094e-01,1.253470659255981445e+00,6.613590568304061890e-02
1.131090760231018066e+00,-2.982272505760192871e-01,9.164587259292602539e-01,-1.234074115753173828e+00,-5.081998705863952637e-01,-1.314753770828247070e+00,-6.412159800529479980e-01,-1.774330854415893555e+00,7.477356791496276855e-01,-9.891191124916076660e-01
-4.923897683620452881e-01,3.596683144569396973e-01,-6.491366028785705566e-01,1.084923505783081055e+00,-6.310226321220397949e-01,8.407919108867645264e-02,6.256755590438842773e-01,-1.084999561309814453e+00,9.535768032073974609e-01,8.782888650894165039e-01
6.122856140136718750e-01,-7.344062328338623047e-01,-1.218669056892395020e+00,-2.075992584228515625e+00,-2.278545200824737549e-01,-2.917553782463073730e-01,7.490079104900360107e-02,-1.566189676523208618e-01,1.052132844924926758e+00,-1.015280485153198242e+00
-1.150976419448852539e+00,7.098889350891113281e-01,-7.377997636795043945e-01,4.227588474750518799e-01,2.248850345611572266e+00,1.193675994873046875e+00,3.725034892559051514e-01,1.072265625000000000e+00,-7.838850617408752441e-01,7.345399856567382812e-01
-5.208125114440917969e-01,-1.831209301948547363e+00,-1.095162034034729004e+00,1.312492251396179199e+00,4.276812374591827393e-01,-1.427848577499389648e+00,-8.457335233688354492e-01,-4.825713038444519043e-01,-2.289639115333557129e-01,-6.669323444366455078e-01
-3.962494730949401855e-01,-2.771381735801696777e-01,-8.585624694824218750e-01,2.061359167098999023e+00,-1.657228022813796997e-01,-1.265348553657531738e+00,7.574478983879089355e-01,-8.926975727081298828e-01,1.646902561187744141e+00,-1.177025914192199707e+00
-1.326761841773986816e-01,-5.911239385604858398e-01,5.515961647033691406e-01,1.193915843963623047e+00,-5.747640132904052734e-01,-1.639766573905944824e+00,-9.489408135414123535e-01,-2.587470710277557373e-01,2.872227430343627930e-01,-9.612547159194946289e-01
6.333119869232177734e-01,-4.995339810848236084e-01,-9.981721639633178711e-01,-7.492170929908752441e-01,3.743601739406585693e-01,-5.276833772659301758e-01,4.624754488468170166e-01,-1.794514209032058716e-01,4.947815239429473877e-01,6.457741260528564453e-01
1.298536062240600586e-01,-3.906025364995002747e-02,2.394978523254394531e+00,-1.243173852562904358e-01,-2.838042676448822021e-01,2.544011473655700684e-01,-1.688597202301025391e+00,-9.909948706626892090e-01,8.962249755859375000e-01,-2.602126002311706543e-01
-4.116179943084716797e-01,4.916963875293731689e-01,9.996841102838516235e-02,-5.553225874900817871e-01,7.081546783447265625e-01,9.852403402328491211e-01,-9.258814156055450439e-02,1.788261234760284424e-01,1.479301691055297852e+00,1.102484226226806641e+00
-2.113721132278442383e+00,-3.246267437934875488e-01,1.856129500083625317e-03,5.246849060058593750e-01,9.841032028198242188e-01,-1.920000910758972168e+00,-1.356881141662597656e+00,-1.620636105537414551e+00,-1.332820206880569458e-01,-1.628607273101806641e+00
5.329738259315490723e-01,3.299817442893981934e-01,5.782575607299804688e-01,-7.542550563812255859e-01,8.147029280662536621e-01,-3.742049634456634521e-01,5.692632198333740234e-01,1.166465997695922852e+00,1.214208006858825684e+00,-3.560195863246917725e-01
-7.758236527442932129e-01,-9.158372879028320312e-01,4.169853031635284424e-01,2.198356866836547852e+00,-2.130010604858398438e+00,6.877756118774414062e-01,-2.564737081527709961e+00,4.685674011707305908e-01,-9.667871594429016113e-01,-2.492590695619583130e-01
-2.930018901824951172e-01,5.927890539169311523e-01,-2.576840817928314209e-01,1.027289032936096191e-01,1.031136512756347656e+00,-1.098899602890014648e+00,2.797645032405853271e-01,-8.676417917013168335e-02,1.983308792114257812e+00,-5.132409334182739258e-01
1.193135857582092285e+00,7.514533400535583496e-01,1.218158230185508728e-01,-1.734145432710647583e-01,-2.425896167755126953e+00,-3.068533837795257568e-01,4.404847025871276855e-01,-8.913699984550476074e-01,6.145366430282592773e-01,6.694680452346801758e-01
9.778442382812500000e-01,7.736142277717590332e-01,-1.435892730951309204e-01,-3.012049198150634766e-01,-5.087628364562988281e-01,-5.598794221878051758e-01,-6.357166767120361328e-01,4.548480510711669922e-01,-1.264199733734130859e+00,-1.127382993698120117e+00
1.145548224449157715e+00,6.186097860336303711e-01,-1.562749981880187988e+00,1.445276379585266113e+00,-1.198915299028158188e-02,1.889347195625305176e+00,3.554309904575347900e-01,1.739686727523803711e-01,5.531769394874572754e-01,5.028606653213500977e-01
9.437196254730224609e-01,2.860673069953918457e-01,1.395726084709167480e+00,-1.568246006965637207e+00,-1.177602767944335938e+00,-1.479675769805908203e+00,-4.753978252410888672e-01,-4.878952503204345703e-01,1.133400201797485352e+00,-6.979931592941284180e-01
7.588482499122619629e-01,-5.542371273040771484e-01,1.098055720329284668e+00,-1.388203859329223633e+00,-1.868990421295166016e+00,-5.130812525749206543e-01,-1.071064829826354980e+00,1.646107792854309082e+00,4.293815791606903076e-01,-1.499788880348205566e+00
1.628326773643493652e+00,-1.495560556650161743e-01,6.714766025543212891e-01,-1.767004609107971191e+00,3.257253170013427734e-01,-5.075852945446968079e-02,-1.292036056518554688e+00,-5.035499930381774902e-01,9.788941740989685059e-01,-4.476260542869567871e-01
-4.278784096240997314e-01,2.123001813888549805e-01,-7.245709300041198730e-01,5.850773453712463379e-01,-4.187218844890594482e-01,1.066364645957946777e+00,3.725923538208007812e+00,-4.136800467967987061e-01,6.763672828674316406e-01,-1.957754790782928467e-01
-6.750287413597106934e-01,1.658478498458862305e+00,9.295998513698577881e-02,-2.015639692544937134e-01,5.782518982887268066e-01,1.928351521492004395e-01,2.419253736734390259e-01,-1.210705161094665527e+00,1.830687046051025391e+00,-1.019018888473510742e+00
1.692312717437744141e+00,-1.010914564132690430e+00,-1.046686887741088867e+00,-7.173884510993957520e-01,-6.506082415580749512e-01,7.865884155035018921e-02,9.714332222938537598e-01,1.173934489488601685e-01,-8.069513440132141113e-01,-1.529211521148681641e+00
-2.684791088104248047e-01,1.028199553489685059e+00,-4.027085006237030029e-01,-5.432298779487609863e-02,-1.537410616874694824e+00,5.447474122047424316e-01,1.536885023117065430e+00,2.287856101989746094e+00,-1.193280816078186035e+00,3.416386842727661133e-01
6.122162342071533203e-01,-7.593430280685424805e-01,1.590469479560852051e-01,8.065360784530639648e-01,1.498091101646423340e+00,-2.216401576995849609e+00,1.187899947166442871e+00,1.248536586761474609e+00,1.490738511085510254e+00,-1.078730821609497070e+00
-1.240469813346862793e+00,1.320059895515441895e+00,-7.990856766700744629e-01,1.343192219734191895e+00,2.543563365936279297e+00,1.717004299163818359e+00,6.695148944854736328e-01,-2.057101249694824219e+00,5.806863307952880859e-01,-3.184396773576736450e-02
-2.980044484138488770e-01,-9.689441919326782227e-01,-1.924826979637145996e+00,-4.821796119213104248e-01,1.772300124168395996e+00,7.826812863349914551e-01,-4.696671068668365479e-01,1.770155429840087891e-01,1.533405423164367676e+00,9.632721543312072754e-01
3.937354981899261475e-01,-3.328517377376556396e-01,-1.937201805412769318e-02,-2.005580216646194458e-01,-4.077425003051757812e-01,5.560260266065597534e-02,-9.187487959861755371e-01,1.863289833068847656e+00,1.440240025520324707e+00,2.018368005752563477e+00
1.162554994225502014e-01,1.804221987724304199e+00,-1.018688529729843140e-01,6.355081200599670410e-01,-4.663043022155761719e-01,4.264363348484039307e-01,-8.619174361228942871e-01,5.682663321495056152e-01,2.351072579622268677e-01,7.562272548675537109e-01
7.041965126991271973e-01,-1.423618555068969727e+00,1.194020628929138184e+00,6.476784944534301758e-01,-1.110849380493164062e-01,6.418758630752563477e-01,-8.644421696662902832e-01,-2.649805247783660889e-01,6.081769466400146484e-01,8.449076116085052490e-02
-8.846891522407531738e-01,-6.189448237419128418e-01,-1.316715359687805176e+00,-3.720871210098266602e-01,1.230509042739868164e+00,9.731979966163635254e-01,-1.641381502151489258e+00,1.434212088584899902e+00,5.109570622444152832e-01,-6.340157389640808105e-01
7.457206398248672485e-02,-8.333887457847595215e-01,-6.277318000793457031e-01,-8.332534432411193848e-01,-1.022274613380432129e+00,-1.327632427215576172e+00,7.887619733810424805e-02,1.022698521614074707e+00,1.823925852775573730e+00,-7.709833383560180664e-01
-2.401155605912208557e-02,1.357136607170104980e+00,-2.902169227600097656e-01,5.186301469802856445e-01,-8.311814069747924805e-01,5.452731847763061523e-01,9.459397196769714355e-01,5.068494081497192383e-01,-1.851514935493469238e+00,1.897598624229431152e+00
-1.356085985898971558e-01,4.036679863929748535e-01,-6.793094277381896973e-01,-9.790730476379394531e-01,-1.048260807991027832e+00,-4.891971647739410400e-01,-1.519098043441772461e+00,-8.453367352485656738e-01,-2.051056861877441406e+00,2.650638520717620850e-01
-5.014447569847106934e-01,1.209720134735107422e+00,-1.704065084457397461e+00,1.182844519615173340e+00,-2.222439527511596680e+00,2.153153121471405029e-01,8.714356422424316406e-01,-3.136095404624938965e-02,7.476180195808410645e-01,-1.519818902015686035e-01
2.330393791198730469e+00,-8.719816207885742188e-01,1.190381050109863281e+00,-5.330120921134948730e-01,9.536083340644836426e-01,-5.412365123629570007e-02,5.341002345085144043e-01,5.852689221501350403e-02,-1.348710656166076660e+00,1.950745463371276855e+00
1.774949431419372559e-01,1.413052916526794434e+00,1.052031517028808594e+00,9.680282473564147949e-01,-2.548859715461730957e-01,-1.032284572720527649e-01,-1.782479137182235718e-02,6.238645911216735840e-01,-9.178532958030700684e-01,-1.302287936210632324e+00
-1.293970108032226562e+00,1.537325859069824219e+00,2.183179378509521484e+00,-5.758728384971618652e-01,1.033216476440429688e+00,6.291556954383850098e-01,4.700236320495605469e-01,-1.221459150314331055e+00,1.579906821250915527e+00,4.398088753223419189e-01
8.073043227195739746e-01,5.377117395401000977e-01,-3.444797992706298828e-01,1.240949034690856934e+00,9.884341955184936523e-01,4.450701177120208740e-01,2.153518915176391602e+00,1.658847808837890625e+00,6.541339159011840820e-01,1.276075243949890137e+00
3.680197596549987793e-01,3.908091410994529724e-02,-6.112051606178283691e-01,-1.174108743667602539e+00,-4.567111134529113770e-01,-1.855095386505126953e+00,-9.160844609141349792e-03,1.037229537963867188e+00,-5.549792051315307617e-01,-1.287219762802124023e+00
-8.229140043258666992e-01,2.676075696945190430e-01,-1.240970417857170105e-01,-1.334204792976379395e+00,2.061485052108764648e-01,-4.974039793014526367e-01,3.605289757251739502e-02,-1.208915352821350098e+00,-8.881413936614990234e-01,1.225015163421630859e+00
-1.318276405334472656e+00,-6.843215823173522949e-01,1.595208644866943359e+00,-5.202050805091857910e-01,1.442227363586425781e-01,1.023813724517822266e+00,-1.905714124441146851e-01,3.342872262001037598e-01,1.195553094148635864e-01,1.058280393481254578e-01
-1.977868199348449707e+00,-1.652138233184814453e+00,3.232018053531646729e-01,4.230291396379470825e-02,-1.041197419166564941e+00,-1.207647800445556641e+00,-1.319534182548522949e+00,6.854527443647384644e-02,1.125617265701293945e+00,-1.832419991493225098e+00
1.091292619705200195e+00,5.579459071159362793e-01,-7.317742109298706055e-01,1.095743894577026367e+00,-3.248946070671081543e-01,-4.357690811157226562e-01,-8.020121455192565918e-01,-1.393194943666458130e-01,1.418325781822204590e+00,7.683211565017700195e-01
-4.754328727722167969e-01,1.909284666180610657e-02,-7.106882929801940918e-01,-1.527512371540069580e-01,7.444347143173217773e-01,-1.109167337417602539e+00,3.011809885501861572e-01,-1.097920179367065430e+00,1.866748183965682983e-01,3.847317695617675781e-01
-1.836119055747985840e+00,-1.190615534782409668e+00,1.751691848039627075e-01,-8.782829046249389648e-01,-3.705793321132659912e-01,-5.923131108283996582e-01,-3.029986619949340820e-01,-7.742524147033691406e-01,3.418428450822830200e-02,-2.705301642417907715e-01
6.745202541351318359e-01,8.549853563308715820e-01,-8.892046213150024414e-01,7.789005637168884277e-01,-3.794250190258026123e-01,-6.545691192150115967e-02,5.111811310052871704e-02,-1.898296952247619629e+00,2.066198348999023438e+00,-7.820445895195007324e-01
-3.839381933212280273e-01,4.431862533092498779e-01,7.307683825492858887e-01,-7.404436469078063965e-01,-8.512039780616760254e-01,-1.042502164840698242e+00,1.106767773628234863e+00,-1.176002979278564453e+00,-1.386369109153747559e+00,-3.078801333904266357e-01
1.521210819482803345e-01,-9.616165757179260254e-01,-1.725059300661087036e-01,-2.228764533996582031e+00,-3.806604444980621338e-01,-6.970986723899841309e-01,-6.090881824493408203e-01,3.075605928897857666e-01,-1.338274121284484863e+00,-1.790118813514709473e+00
7.170745730400085449e-01,-1.087195873260498047e-01,-6.721644997596740723e-01,9.281484484672546387e-01,1.411063313484191895e+00,1.314860701560974121e+00,1.308810859918594360e-01,-1.073183536529541016e+00,-2.262324810028076172e+00,2.368428260087966919e-01
-2.514247417449951172e+00,-1.773260474205017090e+00,-3.392770290374755859e-01,-2.190160989761352539e+00,-9.273123145103454590e-01,-2.454519271850585938e-03,1.188871040940284729e-01,6.111484169960021973e-01,1.596092283725738525e-01,-5.681979656219482422e-01
-6.291660666465759277e-01,6.813170313835144043e-01,1.527976751327514648e+00,-8.298382163047790527e-01,3.587278425693511963e-01,1.657611131668090820e-01,5.994665622711181641e-01,-4.088973999023437500e-01,2.058053314685821533e-01,-7.040780782699584961e-01
-9.067544937133789062e-01,-1.567979812622070312e+00,7.957785576581954956e-02,7.263062596321105957e-01,-7.453346848487854004e-01,-1.900713562965393066e+00,-5.437034964561462402e-01,3.608385622501373291e-01,-9.304040670394897461e-01,-7.695738691836595535e-03
-3.371618092060089111e-01,1.059542316943407059e-02,-6.975921392440795898e-01,3.150427639484405518e-01,3.835213482379913330e-01,9.149605035781860352e-01,1.422890543937683105e+00,4.152477383613586426e-01,3.375897407531738281e-01,-1.525840878486633301e+00
-1.326287984848022461e+00,1.763848662376403809e+00,2.212690412998199463e-01,-1.929764598608016968e-01,-1.413618773221969604e-01,-7.085191011428833008e-01,-4.660748541355133057e-01,1.254395127296447754e+00,1.494445949792861938e-01,-1.460771441459655762e+00
6.800998449325561523e-01,5.682983398437500000e-01,3.324116170406341553e-01,-1.804973483085632324e+00,-4.704526662826538086e-01,-3.771602511405944824e-01,-1.355454921722412109e+00,8.335466384887695312e-01,-7.150121331214904785e-01,-2.144548743963241577e-01
3.029035963118076324e-02,1.174169182777404785e+00,1.078581288456916809e-01,-5.878102779388427734e-01,-8.440608382225036621e-01,2.964019179344177246e-01,-1.517631292343139648e+00,-1.540911346673965454e-01,-1.134915202856063843e-01,1.383240699768066406e+00
-6.063261628150939941e-01,1.214259564876556396e-01,1.152160286903381348e+00,5.562049150466918945e-01,-8.866615891456604004e-01,1.693849444389343262e+00,-4.393140971660614014e-02,-1.180579304695129395e+00,1.565696597099304199e+00,1.996987611055374146e-01
-1.022142767906188965e+00,3.059171736240386963e-01,-8.891426958143711090e-03,-6.128066182136535645e-01,-1.907546818256378174e-01,1.824471235275268555e+00,8.595877289772033691e-01,7.970372214913368225e-03,3.961396515369415283e-01,5.120545029640197754e-01
-7.195398807525634766e-01,1.371421575546264648e+00,-3.279858827590942383e-01,4.187797755002975464e-02,-2.255262285470962524e-01,-2.369611561298370361e-01,-6.407753825187683105e-01,-8.423559665679931641e-01,2.373742312192916870e-01,-1.124226689338684082e+00
1.309084743261337280e-01,4.760888814926147461e-01,1.457364112138748169e-01,-1.132972955703735352e+00,2.409982681274414062e-01,2.490294128656387329e-01,1.430299282073974609e-01,6.281646490097045898e-01,1.741179347038269043e+00,-7.022110223770141602e-01
-1.015057325363159180e+00,2.259899228811264038e-01,2.678175270557403564e-01,-1.711367070674896240e-02,4.218495190143585205e-01,1.528264164924621582e+00,3.329338431358337402e-01,7.089831680059432983e-02,-1.361041188240051270e+00,1.191842257976531982e-01
4.741896316409111023e-02,-7.674996256828308105e-01,-6.098150610923767090e-01,-6.441682577133178711e-01,-1.308853268623352051e+00,2.702726840972900391e+00,1.586913943290710449e+00,-1.250572204589843750e-01,-3.887357413768768311e-01,-6.427963376045227051e-01
1.223889827728271484e+00,-5.045186877250671387e-01,2.215871095657348633e+00,4.429092705249786377e-01,-1.226549744606018066e+00,-7.249923795461654663e-02,4.239855706691741943e-02,1.389828920364379883e+00,4.547663033008575439e-01,1.422851204872131348e+00
-1.703445911407470703e+00,3.868125081062316895e-01,1.793476045131683350e-01,9.577558636665344238e-01,2.746109366416931152e-01,-1.630117595195770264e-01,9.168946146965026855e-01,-1.055210828781127930e+00,8.573284745216369629e-01,1.085905075073242188e+00
-1.165740489959716797e+00,-1.198067069053649902e+00,1.222988441586494446e-01,9.809811115264892578e-01,8.352131247520446777e-01,8.062025904655456543e-01,-8.659548163414001465e-01,1.886546611785888672e-01,-2.940133400261402130e-02,-1.648433327674865723e+00
-1.005517363548278809e+00,3.447210490703582764e-01,2.721517562866210938e+00,2.775876596570014954e-02,1.074307560920715332e+00,6.103960275650024414e-01,-1.962679922580718994e-01,3.373058140277862549e-01,-5.129351019859313965e-01,-7.729794383049011230e-01
-1.099412202835083008e+00,9.315496087074279785e-01,5.756750106811523438e-01,-2.843487262725830078e-01,-9.772244691848754883e-01,-2.724568605422973633e+00,-7.368170022964477539e-01,1.274510622024536133e+00,4.661642909049987793e-01,1.221500158309936523e+00
4.496025443077087402e-01,2.727730870246887207e-01,-1.139207601547241211e+00,6.923434883356094360e-02,1.529226660728454590e+00,-2.224314063787460327e-01,8.471159338951110840e-01,-1.966038107872009277e+00,-2.377479821443557739e-01,5.960326194763183594e-01
-1.070450782775878906e+00,-1.977025419473648071e-01,1.827490925788879395e+00,2.059176117181777954e-01,1.118024066090583801e-01,1.590660452842712402e+00,1.402063846588134766e+00,-1.675304770469665527e+00,2.585376024246215820e+00,-8.341723680496215820e-01
