-0.50,0.77,-2.32,4.10,1.42,-0.04,0.55,-1.38,0.31,-1.28
0.55,-1.52,0.43,0.42,-0.27,2.19,0.21,-0.32,1.60,0.68
0.26,2.31,0.38,-0.22,0.45,0.75,-0.38,0.77,-1.61,-0.37
-0.65,0.50,0.25,-0.43,0.07,-0.87,0.17,1.24,0.37,1.21
0.32,1.34,-3.36,-0.18,-0.77,0.87,-0.46,0.48,-0.01,0.14
-1.65,-0.12,-0.90,0.26,1.86,-0.23,0.21,0.14,1.30,0.95
0.56,-0.64,1.01,0.60,-2.16,0.27,0.10,-0.47,0.41,-0.04
0.47,-0.01,0.41,1.32,0.69,-0.29,0.88,1.15,-0.39,-2.35
0.39,0.58,0.23,-0.52,-1.16,0.11,0.15,0.59,-1.18,-0.60
-0.38,0.84,0.84,-0.25,-0.45,0.02,-1.58,-0.57,2.59,1.04
0.22,1.19,0.39,-1.39,-0.47,0.49,0.65,0.57,0.98,0.75
-0.54,-0.07,0.20,-0.10,-1.47,-0.17,-0.11,-1.34,-1.03,0.69
0.01,-0.38,-0.76,0.36,-1.22,0.54,-1.22,0.35,1.55,0.12
1.53,-0.38,1.42,-0.54,-0.98,1.28,-0.45,1.16,0.08,-1.59
1.37,0.04,-0.55,0.58,-1.81,0.88,1.08,-0.43,0.33,-0.75
0.37,-0.26,-0.10,0.53,-0.32,0.16,-0.57,1.12,-0.58,-0.06
1.97,-0.72,0.42,0.50,-0.54,-0.51,0.16,-0.52,-0.30,1.50
-2.06,-1.14,-0.04,-0.58,-0.88,0.34,0.54,1.26,-0.32,0.30
-0.41,-0.25,-1.61,1.85,-0.44,-0.31,0.67,0.73,0.54,-0.22
0.78,0.21,1.34,0.14,0.21,-0.36,-1.97,-0.02,1.54,0.38
0.30,-0.53,1.81,0.78,-1.06,0.85,-0.05,-0.53,-0.17,0.90
1.61,-1.84,-0.21,1.12,-2.11,-0.54,-1.23,0.85,0.75,0.10
-0.84,0.15,0.51,0.69,-0.21,-0.88,-1.53,0.52,0.20,-0.90
-0.33,-1.04,1.47,0.08,-0.14,0.69,0.13,1.14,-0.54,1.10
-0.25,-1.13,-1.08,0.85,-0.00,-0.17,0.88,-0.12,1.36,-1.16
-1.48,1.35,0.61,-0.50,-1.02,-0.76,0.61,-0.06,1.02,-0.00
0.57,0.02,-1.37,1.16,-0.57,-0.85,-0.13,0.15,-0.45,-0.49
-0.32,-1.44,-1.80,0.28,-0.40,-1.26,0.99,0.76,-0.18,-0.43
-1.33,0.07,1.09,-0.47,-0.78,1.14,0.27,-0.43,-0.61,0.08
-0.53,-0.51,0.70,-0.82,-0.18,-0.21,1.43,1.19,0.67,-0.91
-0.13,-1.27,1.29,-0.85,-1.32,-0.04,0.23,-1.11,-0.14,0.81
1.24,-2.06,-0.94,-0.47,-0.35,1.55,2.21,1.96,1.26,1.93
-0.38,-0.80,0.25,0.52,0.42,-0.26,0.60,-2.26,-0.37,0.72
-0.40,-0.38,1.42,0.53,-0.89,0.18,-1.65,0.17,0.17,1.69
-1.19,-0.97,-0.45,0.18,0.53,-1.02,-1.19,2.37,0.42,0.60
0.56,0.75,-1.21,-0.10,0.92,-0.30,-0.40,1.29,0.98,0.07
1.51,1.38,-0.91,-0.80,0.69,1.32,-0.50,0.13,-1.03,-0.20
0.51,-1.55,-0.85,-1.17,-0.14,-1.00,-0.07,0.72,-0.19,-0.48
1.11,-0.26,-0.34,-0.67,-1.07,-0.33,-1.03,-0.10,-0.71,0.27
0.23,1.49,0.61,-0.56,-0.47,0.10,0.01,2.22,-0.12,0.55
-0.33,-0.21,0.86,1.06,-0.43,1.51,0.61,1.01,1.78,-0.64
-0.35,-0.10,-0.34,-0.13,-0.98,-0.53,-0.35,2.13,0.12,0.58
0.56,-0.54,-0.19,-0.76,0.66,-1.09,0.25,0.46,0.83,0.26
-1.76,-1.73,-1.42,-0.47,0.13,-1.08,-0.16,-2.18,-0.20,-2.15
-0.96,1.63,-0.80,0.30,0.92,0.30,-1.33,-1.09,1.55,-0.22
-0.93,0.17,-0.96,-2.25,0.78,0.98,1.10,-0.52,-0.82,-0.62
-0.66,0.29,-0.53,0.72,-1.97,1.39,-0.03,0.40,0.83,-0.80
0.34,-0.30,0.50,-0.12,0.61,0.45,1.66,0.76,-0.43,-0.05
0.60,0.34,-1.29,0.32,1.85,0.01,-0.37,0.27,0.31,-0.69
-1.07,0.45,1.37,0.35,-1.19,-0.14,1.45,-0.11,1.32,-0.57
2.78,-2.40,0.71,0.38,-0.39,0.35,0.88,-1.42,0.03,-0.05
-0.10,0.10,0.32,0.53,0.73,0.48,0.05,0.39,-1.23,-0.68
0.45,-1.33,0.74,-1.11,0.12,-0.68,-1.21,0.96,0.45,-1.22
-1.04,0.22,-0.81,-1.43,0.04,-0.55,0.95,0.11,-0.56,-0.77
-0.32,0.77,0.79,-2.40,-2.02,-0.68,0.46,0.38,-0.80,1.67
0.12,-0.98,0.30,0.72,0.24,0.48,0.08,-2.59,-1.01,0.04
-0.78,0.47,1.53,1.66,1.22,0.65,-0.48,0.94,-1.12,0.38
-0.76,-0.98,2.35,0.44,0.85,0.08,0.48,-1.25,-0.59,-1.05
-0.73,0.81,-0.01,0.75,-0.04,-0.10,1.34,1.14,0.83,-0.46
-0.76,-1.54,-0.12,0.33,-0.41,0.77,-0.74,-1.25,-0.64,-0.27
-0.90,-0.97,0.07,0.49,-1.10,-0.20,-0.69,-1.17,0.23,0.21
0.84,2.07,0.01,0.16,-0.37,1.39,-1.07,1.13,0.08,1.14
0.75,-0.09,0.45,-0.49,1.24,-0.06,0.89,-1.00,-0.51,0.83
0.22,-0.56,0.48,0.08,0.57,-1.52,-1.44,1.01,-1.44,-0.90
0.78,-0.61,0.57,-0.25,-0.37,1.63,0.37,-0.83,-0.35,0.33
-1.22,0.29,2.22,-0.35,-1.24,0.88,-0.35,-0.11,-1.75,0.63
0.85,-1.46,0.22,0.86,1.27,1.21,-0.11,0.66,0.23,0.37
-0.31,-1.24,-1.36,-0.65,-1.60,2.26,-1.35,0.59,1.37,1.80
1.77,1.52,0.09,1.96,0.06,0.19,1.20,-1.93,0.29,0.36
1.19,0.20,2.09,-1.61,-0.49,0.66,-1.05,0.14,-0.64,0.88
1.76,0.10,0.69,-0.29,0.39,0.36,0.86,0.06,0.30,-0.63
1.06,-0.89,-0.61,0.60,-1.57,-0.49,0.03,0.70,1.41,-1.71
-0.38,-0.72,1.03,0.27,1.52,0.09,2.28,1.12,-0.58,2.08
0.49,0.70,-0.27,-0.99,-0.40,-1.88,0.94,0.70,1.52,0.37
0.21,-0.20,-0.00,0.71,0.26,-0.85,0.15,-0.21,0.49,-0.02
1.54,0.92,-2.05,0.89,0.06,-0.60,0.52,0.97,0.83,-1.05
